Filename,Teacher_Width,Position_mm,SegmentStart,SegmentEnd,SegmentLen
-59.csv,20.190182,219.0,16778,18828,2048
-6.csv,19.36287,224.3,302,2352,2048
-6.csv,19.36287,224.3,2353,4403,2048
-6.csv,19.36287,224.3,4404,6454,2048
-6.csv,19.36287,224.3,6455,8505,2048
-6.csv,19.36287,224.3,8506,10556,2048
-6.csv,19.36287,224.3,10557,12607,2048
-6.csv,19.36287,224.3,12608,14658,2048
-6.csv,19.36287,224.3,14659,16709,2048
-6.csv,19.36287,224.3,16710,18760,2048
-60.csv,20.215895,218.9,589,2639,2048
-60.csv,20.215895,218.9,2640,4690,2048
-60.csv,20.215895,218.9,4691,6741,2048
-60.csv,20.215895,218.9,6742,8792,2048
-60.csv,20.215895,218.9,8793,10997,2048
-60.csv,20.215895,218.9,10998,13048,2048
-60.csv,20.215895,218.9,13049,15099,2048
-60.csv,20.215895,218.9,15100,17150,2048
-60.csv,20.215895,218.9,17151,19201,2048
-61.csv,20.232464,218.8,1873,3923,2048
-61.csv,20.232464,218.8,3924,5974,2048
-61.csv,20.232464,218.8,5975,8025,2048
-61.csv,20.232464,218.8,9883,11933,2048
-61.csv,20.232464,218.8,11934,13984,2048
-61.csv,20.232464,218.8,13985,16035,2048
-61.csv,20.232464,218.8,16036,18086,2048
-62.csv,20.239218,218.7,1622,3672,2048
-62.csv,20.239218,218.7,3673,5723,2048
-62.csv,20.239218,218.7,5724,7774,2048
-62.csv,20.239218,218.7,7775,9825,2048
-62.csv,20.239218,218.7,9826,11876,2048
-62.csv,20.239218,218.7,11877,13927,2048
-62.csv,20.239218,218.7,13928,15978,2048
-62.csv,20.239218,218.7,15979,18029,2048
-63.csv,20.258995,218.6,3298,5348,2048
-63.csv,20.258995,218.6,5349,7399,2048
-63.csv,20.258995,218.6,7400,9450,2048
-63.csv,20.258995,218.6,9451,11501,2048
-63.csv,20.258995,218.6,11502,13510,2007
-63.csv,20.258995,218.6,13511,15561,2048
-63.csv,20.258995,218.6,15562,17612,2048
-63.csv,20.258995,218.6,17613,19663,2048
-64.csv,20.280779,218.5,1272,3322,2048
-64.csv,20.280779,218.5,3323,5373,2048
-64.csv,20.280779,218.5,5374,7424,2048
-64.csv,20.280779,218.5,7425,9475,2048
-64.csv,20.280779,218.5,9476,11526,2048
-64.csv,20.280779,218.5,11527,13577,2048
-64.csv,20.280779,218.5,15148,17198,2048
-64.csv,20.280779,218.5,17199,19249,2048
-65.csv,20.28939,218.4,1077,3127,2048
-65.csv,20.28939,218.4,3128,5178,2048
-65.csv,20.28939,218.4,5179,7229,2048
-65.csv,20.28939,218.4,7230,9280,2048
-65.csv,20.28939,218.4,9281,11331,2048
-65.csv,20.28939,218.4,11332,13382,2048
-65.csv,20.28939,218.4,13383,15433,2048
-65.csv,20.28939,218.4,15434,17484,2048
-65.csv,20.28939,218.4,17485,19535,2048
-66.csv,20.305588,218.3,1300,3350,2048
-66.csv,20.305588,218.3,3351,5401,2048
-66.csv,20.305588,218.3,5402,7452,2048
-66.csv,20.305588,218.3,7453,9503,2048
-66.csv,20.305588,218.3,9504,11554,2048
-66.csv,20.305588,218.3,11555,13605,2048
-66.csv,20.305588,218.3,13606,15656,2048
-66.csv,20.305588,218.3,15657,17707,2048
-66.csv,20.305588,218.3,17708,19758,2048
-67.csv,20.32236,218.2,634,2684,2048
-67.csv,20.32236,218.2,2685,4735,2048
-67.csv,20.32236,218.2,4736,6786,2048
-67.csv,20.32236,218.2,6787,8837,2048
-67.csv,20.32236,218.2,8838,10888,2048
-67.csv,20.32236,218.2,10889,12939,2048
-67.csv,20.32236,218.2,12940,14990,2048
-67.csv,20.32236,218.2,14991,17041,2048
-67.csv,20.32236,218.2,17042,19092,2048
-68.csv,20.342129,218.1,1602,3652,2048
-68.csv,20.342129,218.1,3653,5703,2048
-68.csv,20.342129,218.1,5704,7754,2048
-68.csv,20.342129,218.1,7755,9805,2048
-68.csv,20.342129,218.1,11495,13545,2048
-68.csv,20.342129,218.1,13546,15596,2048
-68.csv,20.342129,218.1,15597,17647,2048
-68.csv,20.342129,218.1,17648,19698,2048
-69.csv,20.3495,218.0,899,2949,2048
-69.csv,20.3495,218.0,2950,5000,2048
-69.csv,20.3495,218.0,5001,7051,2048
-69.csv,20.3495,218.0,7052,9102,2048
-69.csv,20.3495,218.0,9103,11153,2048
-69.csv,20.3495,218.0,11154,13204,2048
-69.csv,20.3495,218.0,13205,15255,2048
-69.csv,20.3495,218.0,15256,17306,2048
-69.csv,20.3495,218.0,17307,19357,2048
-7.csv,19.398716,224.2,491,3092,2048
-7.csv,19.398716,224.2,3093,5143,2048
-7.csv,19.398716,224.2,5144,7194,2048
-7.csv,19.398716,224.2,7195,9245,2048
-7.csv,19.398716,224.2,9246,11296,2048
-7.csv,19.398716,224.2,11297,13347,2048
-7.csv,19.398716,224.2,13348,15398,2048
-7.csv,19.398716,224.2,15399,17449,2048
-7.csv,19.398716,224.2,17450,19500,2048
-70.csv,20.363628,217.9,1181,3231,2048
-70.csv,20.363628,217.9,3232,5282,2048
-70.csv,20.363628,217.9,5283,7333,2048
-70.csv,20.363628,217.9,7334,9384,2048
-70.csv,20.363628,217.9,9385,11435,2048
-70.csv,20.363628,217.9,11436,13486,2048
-70.csv,20.363628,217.9,13487,15537,2048
-70.csv,20.363628,217.9,15538,17588,2048
-70.csv,20.363628,217.9,17589,19639,2048
-71.csv,20.377655,217.8,1684,3734,2048
-71.csv,20.377655,217.8,3735,5785,2048
-71.csv,20.377655,217.8,5786,7836,2048
-71.csv,20.377655,217.8,7837,9887,2048
-71.csv,20.377655,217.8,9888,11938,2048
-71.csv,20.377655,217.8,11939,13989,2048
-71.csv,20.377655,217.8,13990,16040,2048
-71.csv,20.377655,217.8,16041,18091,2048
-72.csv,20.401934,217.7,265,2315,2048
-72.csv,20.401934,217.7,2316,4366,2048
-72.csv,20.401934,217.7,4367,6417,2048
-72.csv,20.401934,217.7,6418,8468,2048
-72.csv,20.401934,217.7,8469,10519,2048
-72.csv,20.401934,217.7,10520,12532,2011
-72.csv,20.401934,217.7,12533,14583,2048
-72.csv,20.401934,217.7,14584,16634,2048
-72.csv,20.401934,217.7,16635,18685,2048
-73.csv,20.441238,217.6,1246,3296,2048
-73.csv,20.441238,217.6,3297,5347,2048
-73.csv,20.441238,217.6,5348,7398,2048
-73.csv,20.441238,217.6,7399,9449,2048
-73.csv,20.441238,217.6,9450,11500,2048
-73.csv,20.441238,217.6,11501,13557,2048
-73.csv,20.441238,217.6,13558,15608,2048
-73.csv,20.441238,217.6,15609,17659,2048
-73.csv,20.441238,217.6,17660,19710,2048
-74.csv,20.421724,217.5,790,2840,2048
-74.csv,20.421724,217.5,2841,4891,2048
-74.csv,20.421724,217.5,4892,6942,2048
-74.csv,20.421724,217.5,6943,8993,2048
-74.csv,20.421724,217.5,8994,11044,2048
-74.csv,20.421724,217.5,11045,13095,2048
-74.csv,20.421724,217.5,13096,15146,2048
-74.csv,20.421724,217.5,15147,17197,2048
-74.csv,20.421724,217.5,17198,19248,2048
-75.csv,20.437408,217.4,2214,4264,2048
-75.csv,20.437408,217.4,4265,6315,2048
-75.csv,20.437408,217.4,6316,8366,2048
-75.csv,20.437408,217.4,8367,10417,2048
-75.csv,20.437408,217.4,10418,12468,2048
-75.csv,20.437408,217.4,12469,14519,2048
-75.csv,20.437408,217.4,14520,16570,2048
-75.csv,20.437408,217.4,16571,18621,2048
-76.csv,20.451923,217.3,1566,3616,2048
-76.csv,20.451923,217.3,3617,5667,2048
-76.csv,20.451923,217.3,5668,7718,2048
-76.csv,20.451923,217.3,7719,9769,2048
-76.csv,20.451923,217.3,9770,11820,2048
-76.csv,20.451923,217.3,11821,13871,2048
-76.csv,20.451923,217.3,13872,15922,2048
-76.csv,20.451923,217.3,15923,17973,2048
-77.csv,20.462955,217.2,779,2829,2048
-77.csv,20.462955,217.2,2830,4880,2048
-77.csv,20.462955,217.2,4881,6931,2048
-77.csv,20.462955,217.2,6932,8982,2048
-77.csv,20.462955,217.2,8983,11033,2048
-77.csv,20.462955,217.2,11034,13084,2048
-77.csv,20.462955,217.2,13085,15135,2048
-77.csv,20.462955,217.2,15136,17186,2048
-77.csv,20.462955,217.2,17187,19237,2048
-78.csv,20.486969,217.1,1819,3869,2048
-78.csv,20.486969,217.1,3870,5920,2048
-78.csv,20.486969,217.1,5921,7971,2048
-78.csv,20.486969,217.1,7972,10022,2048
-78.csv,20.486969,217.1,10023,12390,2048
-78.csv,20.486969,217.1,12391,14441,2048
-78.csv,20.486969,217.1,14442,16492,2048
-78.csv,20.486969,217.1,16493,18543,2048
-79.csv,20.497438,217.0,2190,4240,2048
-79.csv,20.497438,217.0,4241,6291,2048
-79.csv,20.497438,217.0,6292,8342,2048
-79.csv,20.497438,217.0,8343,10393,2048
-79.csv,20.497438,217.0,10394,12444,2048
-79.csv,20.497438,217.0,12445,14495,2048
-79.csv,20.497438,217.0,14496,16546,2048
-79.csv,20.497438,217.0,16547,18597,2048
-8.csv,19.387152,224.1,1300,3350,2048
-8.csv,19.387152,224.1,3351,5401,2048
-8.csv,19.387152,224.1,5402,7452,2048
-8.csv,19.387152,224.1,7453,9503,2048
-8.csv,19.387152,224.1,9504,11554,2048
-8.csv,19.387152,224.1,11555,13605,2048
-8.csv,19.387152,224.1,13606,15656,2048
-8.csv,19.387152,224.1,15657,17707,2048
-8.csv,19.387152,224.1,17708,19758,2048
-80.csv,20.508846,216.9,370,2420,2048
-80.csv,20.508846,216.9,2421,4471,2048
-80.csv,20.508846,216.9,4472,6522,2048
-80.csv,20.508846,216.9,6523,8573,2048
-80.csv,20.508846,216.9,8574,10624,2048
-80.csv,20.508846,216.9,10625,12675,2048
-80.csv,20.508846,216.9,12676,14726,2048
-80.csv,20.508846,216.9,14727,16777,2048
-80.csv,20.508846,216.9,16778,18828,2048
-81.csv,20.524843,216.8,454,2504,2048
-81.csv,20.524843,216.8,2505,4555,2048
-81.csv,20.524843,216.8,4556,6606,2048
-81.csv,20.524843,216.8,6607,8657,2048
-81.csv,20.524843,216.8,8658,10708,2048
-81.csv,20.524843,216.8,10709,12759,2048
-81.csv,20.524843,216.8,12760,14810,2048
-81.csv,20.524843,216.8,14811,16861,2048
-81.csv,20.524843,216.8,16862,18912,2048
-82.csv,20.54081,216.7,1488,3538,2048
-82.csv,20.54081,216.7,3539,5589,2048
-82.csv,20.54081,216.7,5590,7640,2048
-82.csv,20.54081,216.7,7641,9691,2048
-82.csv,20.54081,216.7,9692,11742,2048
-82.csv,20.54081,216.7,11743,13793,2048
-82.csv,20.54081,216.7,13794,15844,2048
-82.csv,20.54081,216.7,15845,17895,2048
-82.csv,20.54081,216.7,17896,19946,2048
-83.csv,20.556656,216.6,1016,3066,2048
-83.csv,20.556656,216.6,3067,5117,2048
-83.csv,20.556656,216.6,5118,7168,2048
-83.csv,20.556656,216.6,7169,9219,2048
-83.csv,20.556656,216.6,9220,11270,2048
-83.csv,20.556656,216.6,11271,13321,2048
-83.csv,20.556656,216.6,13322,15372,2048
-83.csv,20.556656,216.6,15373,17423,2048
-83.csv,20.556656,216.6,17424,19474,2048
-84.csv,20.572613,216.5,980,3030,2048
-84.csv,20.572613,216.5,3031,5081,2048
-84.csv,20.572613,216.5,5082,7132,2048
-84.csv,20.572613,216.5,7133,9183,2048
-84.csv,20.572613,216.5,9184,11234,2048
-84.csv,20.572613,216.5,11235,13285,2048
-84.csv,20.572613,216.5,13286,15336,2048
-84.csv,20.572613,216.5,15337,17387,2048
-84.csv,20.572613,216.5,17388,19438,2048
-85.csv,20.598835,216.4,195,2245,2048
-85.csv,20.598835,216.4,2246,4296,2048
-85.csv,20.598835,216.4,4297,6347,2048
-85.csv,20.598835,216.4,6348,8398,2048
-85.csv,20.598835,216.4,8399,10449,2048
-85.csv,20.598835,216.4,12275,14325,2048
-85.csv,20.598835,216.4,14326,16376,2048
-85.csv,20.598835,216.4,16377,18427,2048
-86.csv,20.614492,216.3,1812,3862,2048
-86.csv,20.614492,216.3,3863,5913,2048
-86.csv,20.614492,216.3,5914,7964,2048
-86.csv,20.614492,216.3,7965,10015,2048
-86.csv,20.614492,216.3,10016,12066,2048
-86.csv,20.614492,216.3,13489,15539,2048
-86.csv,20.614492,216.3,15540,17590,2048
-86.csv,20.614492,216.3,17591,19641,2048
-87.csv,20.619423,216.2,1461,3511,2048
-87.csv,20.619423,216.2,3512,5562,2048
-87.csv,20.619423,216.2,5563,7613,2048
-87.csv,20.619423,216.2,7614,9664,2048
-87.csv,20.619423,216.2,9665,11715,2048
-87.csv,20.619423,216.2,11716,13766,2048
-87.csv,20.619423,216.2,13767,15817,2048
-87.csv,20.619423,216.2,15818,17868,2048
-87.csv,20.619423,216.2,17869,19919,2048
-88.csv,20.642952,216.1,1369,3419,2048
-88.csv,20.642952,216.1,3420,5470,2048
-88.csv,20.642952,216.1,5471,7521,2048
-88.csv,20.642952,216.1,7522,9572,2048
-88.csv,20.642952,216.1,9573,11623,2048
-88.csv,20.642952,216.1,11624,13674,2048
-88.csv,20.642952,216.1,13675,15725,2048
-88.csv,20.642952,216.1,15726,17776,2048
-88.csv,20.642952,216.1,17777,19827,2048
-89.csv,20.656315,216.0,96,2146,2048
-89.csv,20.656315,216.0,2147,4197,2048
-89.csv,20.656315,216.0,4198,6248,2048
-89.csv,20.656315,216.0,6249,8299,2048
-89.csv,20.656315,216.0,8300,10350,2048
-89.csv,20.656315,216.0,10351,12401,2048
-89.csv,20.656315,216.0,12402,14452,2048
-89.csv,20.656315,216.0,14453,16503,2048
-89.csv,20.656315,216.0,16504,18554,2048
-9.csv,19.405645,224.0,412,2462,2048
-9.csv,19.405645,224.0,2463,4513,2048
-9.csv,19.405645,224.0,4514,6632,2048
-9.csv,19.405645,224.0,6633,8683,2048
-9.csv,19.405645,224.0,8684,10734,2048
-9.csv,19.405645,224.0,10735,12785,2048
-9.csv,19.405645,224.0,12786,14836,2048
-9.csv,19.405645,224.0,14837,16887,2048
-9.csv,19.405645,224.0,16888,18938,2048
-90.csv,20.676184,215.9,595,2645,2048
-90.csv,20.676184,215.9,2646,4696,2048
-90.csv,20.676184,215.9,4697,6747,2048
-90.csv,20.676184,215.9,6748,8798,2048
-90.csv,20.676184,215.9,8799,10849,2048
-90.csv,20.676184,215.9,10850,12900,2048
-90.csv,20.676184,215.9,12901,14951,2048
-90.csv,20.676184,215.9,14952,17002,2048
-90.csv,20.676184,215.9,17003,19053,2048
-91.csv,20.692247,215.8,1825,3875,2048
-91.csv,20.692247,215.8,3876,5926,2048
-91.csv,20.692247,215.8,5927,7977,2048
-91.csv,20.692247,215.8,7978,10028,2048
-91.csv,20.692247,215.8,10029,12079,2048
-91.csv,20.692247,215.8,12080,14130,2048
-91.csv,20.692247,215.8,14131,16181,2048
-91.csv,20.692247,215.8,16182,18232,2048
-92.csv,20.70981,215.7,39,2089,2048
-92.csv,20.70981,215.7,2090,4140,2048
-92.csv,20.70981,215.7,4141,6191,2048
-92.csv,20.70981,215.7,6192,8242,2048
-92.csv,20.70981,215.7,8243,10293,2048
-92.csv,20.70981,215.7,10294,12344,2048
-92.csv,20.70981,215.7,12345,14395,2048
-92.csv,20.70981,215.7,14396,16446,2048
-92.csv,20.70981,215.7,16447,18497,2048
-93.csv,20.699184,215.6,958,3008,2048
-93.csv,20.699184,215.6,3009,5059,2048
-93.csv,20.699184,215.6,5060,7110,2048
-93.csv,20.699184,215.6,7111,9161,2048
-93.csv,20.699184,215.6,9162,11780,2048
-93.csv,20.699184,215.6,11781,13831,2048
-93.csv,20.699184,215.6,13832,15882,2048
-93.csv,20.699184,215.6,15883,17933,2048
-93.csv,20.699184,215.6,17934,19984,2048
-94.csv,20.74199,215.5,703,2753,2048
-94.csv,20.74199,215.5,2754,4804,2048
-94.csv,20.74199,215.5,4805,6855,2048
-94.csv,20.74199,215.5,6856,8906,2048
-94.csv,20.74199,215.5,8907,10957,2048
-94.csv,20.74199,215.5,10958,13008,2048
-94.csv,20.74199,215.5,13009,15059,2048
-94.csv,20.74199,215.5,15060,17110,2048
-94.csv,20.74199,215.5,17111,19161,2048
-95.csv,20.756496,215.4,1293,3343,2048
-95.csv,20.756496,215.4,3344,5394,2048
-95.csv,20.756496,215.4,5395,7445,2048
-95.csv,20.756496,215.4,7446,9496,2048
-95.csv,20.756496,215.4,9497,11547,2048
-95.csv,20.756496,215.4,11548,13598,2048
-95.csv,20.756496,215.4,13599,15649,2048
-95.csv,20.756496,215.4,15650,17700,2048
-95.csv,20.756496,215.4,17701,19751,2048
-96.csv,20.772509,215.3,1465,3515,2048
-96.csv,20.772509,215.3,3516,5566,2048
-96.csv,20.772509,215.3,5567,7617,2048
-96.csv,20.772509,215.3,7618,9668,2048
-96.csv,20.772509,215.3,9669,11719,2048
-96.csv,20.772509,215.3,11720,13770,2048
-96.csv,20.772509,215.3,13771,15821,2048
-96.csv,20.772509,215.3,15822,17872,2048
-96.csv,20.772509,215.3,17873,19923,2048
-97.csv,20.788235,215.2,1702,3752,2048
-97.csv,20.788235,215.2,3753,5803,2048
-97.csv,20.788235,215.2,5804,7854,2048
-97.csv,20.788235,215.2,7855,9905,2048
-97.csv,20.788235,215.2,9906,11956,2048
-97.csv,20.788235,215.2,11957,14007,2048
-97.csv,20.788235,215.2,14008,16058,2048
-97.csv,20.788235,215.2,16059,18109,2048
-98.csv,20.803965,215.1,832,2882,2048
-98.csv,20.803965,215.1,2883,4933,2048
-98.csv,20.803965,215.1,4934,6984,2048
-98.csv,20.803965,215.1,6985,9035,2048
-98.csv,20.803965,215.1,9036,11086,2048
-98.csv,20.803965,215.1,11087,13137,2048
-98.csv,20.803965,215.1,13138,15188,2048
-98.csv,20.803965,215.1,15189,17239,2048
-98.csv,20.803965,215.1,17240,19290,2048
-99.csv,20.830385,215.0,1129,3179,2048
-99.csv,20.830385,215.0,3180,5230,2048
-99.csv,20.830385,215.0,5231,7281,2048
-99.csv,20.830385,215.0,7282,9332,2048
-99.csv,20.830385,215.0,9333,11383,2048
-99.csv,20.830385,215.0,13047,15097,2048
-99.csv,20.830385,215.0,15098,17148,2048
-99.csv,20.830385,215.0,17149,19199,2048
0.csv,19.294676,224.9,1706,3756,2048
0.csv,19.294676,224.9,3757,5807,2048
0.csv,19.294676,224.9,5808,7858,2048
0.csv,19.294676,224.9,9480,11530,2048
0.csv,19.294676,224.9,11531,13581,2048
0.csv,19.294676,224.9,13582,15632,2048
0.csv,19.294676,224.9,15633,17683,2048
0.csv,19.294676,224.9,17684,19734,2048
1.csv,19.277697,225.0,3651,5701,2048
1.csv,19.277697,225.0,5702,7752,2048
1.csv,19.277697,225.0,7753,9803,2048
1.csv,19.277697,225.0,9804,11854,2048
1.csv,19.277697,225.0,11855,13905,2048
1.csv,19.277697,225.0,13906,15956,2048
1.csv,19.277697,225.0,15957,18007,2048
10.csv,19.154394,225.9,1340,3390,2048
10.csv,19.154394,225.9,3391,5441,2048
10.csv,19.154394,225.9,5442,7492,2048
10.csv,19.154394,225.9,7493,9543,2048
10.csv,19.154394,225.9,9544,11594,2048
10.csv,19.154394,225.9,11595,13645,2048
10.csv,19.154394,225.9,13646,15696,2048
10.csv,19.154394,225.9,15697,17747,2048
10.csv,19.154394,225.9,17748,19798,2048
11.csv,19.134634,226.0,1099,3149,2048
11.csv,19.134634,226.0,3150,5200,2048
11.csv,19.134634,226.0,5201,7389,2048
11.csv,19.134634,226.0,7390,9440,2048
11.csv,19.134634,226.0,9441,11491,2048
11.csv,19.134634,226.0,11492,13542,2048
11.csv,19.134634,226.0,13543,15593,2048
11.csv,19.134634,226.0,15594,17644,2048
11.csv,19.134634,226.0,17645,19695,2048
12.csv,19.123749,226.1,578,2628,2048
12.csv,19.123749,226.1,2629,4679,2048
12.csv,19.123749,226.1,4680,6730,2048
12.csv,19.123749,226.1,6731,8781,2048
12.csv,19.123749,226.1,8782,10832,2048
12.csv,19.123749,226.1,10833,12883,2048
12.csv,19.123749,226.1,12884,14934,2048
12.csv,19.123749,226.1,14935,16985,2048
12.csv,19.123749,226.1,16986,19036,2048
13.csv,19.118195,226.2,189,2239,2048
13.csv,19.118195,226.2,2240,4290,2048
13.csv,19.118195,226.2,4291,6341,2048
13.csv,19.118195,226.2,6342,8392,2048
13.csv,19.118195,226.2,8393,10443,2048
13.csv,19.118195,226.2,11132,13182,2048
13.csv,19.118195,226.2,13183,15233,2048
13.csv,19.118195,226.2,15234,17284,2048
13.csv,19.118195,226.2,17285,19335,2048
14.csv,19.093615,226.3,1085,3135,2048
14.csv,19.093615,226.3,3136,5186,2048
14.csv,19.093615,226.3,5187,7237,2048
14.csv,19.093615,226.3,7238,9288,2048
14.csv,19.093615,226.3,9289,11339,2048
14.csv,19.093615,226.3,11340,13390,2048
14.csv,19.093615,226.3,13391,15441,2048
14.csv,19.093615,226.3,15442,17492,2048
14.csv,19.093615,226.3,17493,19543,2048
15.csv,19.07992,226.4,1365,3415,2048
15.csv,19.07992,226.4,3416,5466,2048
15.csv,19.07992,226.4,5467,7517,2048
15.csv,19.07992,226.4,7518,9568,2048
15.csv,19.07992,226.4,9569,11619,2048
15.csv,19.07992,226.4,11620,13670,2048
15.csv,19.07992,226.4,13671,15721,2048
15.csv,19.07992,226.4,15722,17772,2048
15.csv,19.07992,226.4,17773,19823,2048
16.csv,19.06605,226.5,1019,3069,2048
16.csv,19.06605,226.5,3070,5120,2048
16.csv,19.06605,226.5,5121,7171,2048
16.csv,19.06605,226.5,7172,9222,2048
16.csv,19.06605,226.5,9223,11273,2048
16.csv,19.06605,226.5,11274,13324,2048
16.csv,19.06605,226.5,13325,15375,2048
16.csv,19.06605,226.5,15376,17426,2048
16.csv,19.06605,226.5,17427,19477,2048
17.csv,19.0517,226.6,126,2176,2048
17.csv,19.0517,226.6,2177,4227,2048
17.csv,19.0517,226.6,4228,6278,2048
17.csv,19.0517,226.6,6279,8329,2048
17.csv,19.0517,226.6,8330,10380,2048
17.csv,19.0517,226.6,10381,12431,2048
17.csv,19.0517,226.6,12432,14482,2048
17.csv,19.0517,226.6,14483,16533,2048
17.csv,19.0517,226.6,16534,18584,2048
18.csv,19.038628,226.7,297,2347,2048
18.csv,19.038628,226.7,2348,4398,2048
18.csv,19.038628,226.7,4399,6449,2048
18.csv,19.038628,226.7,6450,8500,2048
18.csv,19.038628,226.7,8501,10551,2048
18.csv,19.038628,226.7,10552,12602,2048
18.csv,19.038628,226.7,12603,14653,2048
18.csv,19.038628,226.7,14654,16704,2048
18.csv,19.038628,226.7,16705,18755,2048
19.csv,19.025911,226.8,1346,3396,2048
19.csv,19.025911,226.8,3397,5447,2048
19.csv,19.025911,226.8,5448,7498,2048
19.csv,19.025911,226.8,7499,9549,2048
19.csv,19.025911,226.8,9550,11600,2048
19.csv,19.025911,226.8,11601,13651,2048
19.csv,19.025911,226.8,13652,15702,2048
19.csv,19.025911,226.8,15703,17753,2048
19.csv,19.025911,226.8,17754,19804,2048
2.csv,19.26569,225.1,223,2273,2048
2.csv,19.26569,225.1,2274,4324,2048
2.csv,19.26569,225.1,4325,6375,2048
2.csv,19.26569,225.1,6376,8426,2048
2.csv,19.26569,225.1,8427,10477,2048
2.csv,19.26569,225.1,10478,12528,2048
2.csv,19.26569,225.1,12529,14579,2048
2.csv,19.26569,225.1,14580,16630,2048
2.csv,19.26569,225.1,16631,18681,2048
20.csv,19.013336,226.9,3190,5240,2048
20.csv,19.013336,226.9,5241,7291,2048
20.csv,19.013336,226.9,7292,9342,2048
20.csv,19.013336,226.9,9343,11393,2048
20.csv,19.013336,226.9,11394,13444,2048
20.csv,19.013336,226.9,13445,15495,2048
20.csv,19.013336,226.9,15496,17546,2048
20.csv,19.013336,226.9,17547,19597,2048
21.csv,18.999228,227.0,1594,3644,2048
21.csv,18.999228,227.0,3645,5695,2048
21.csv,18.999228,227.0,5696,7746,2048
21.csv,18.999228,227.0,7747,9797,2048
21.csv,18.999228,227.0,9798,11848,2048
21.csv,18.999228,227.0,11849,13899,2048
21.csv,18.999228,227.0,13900,15950,2048
21.csv,18.999228,227.0,15951,18001,2048
22.csv,18.987661,227.1,541,2591,2048
22.csv,18.987661,227.1,2592,4642,2048
22.csv,18.987661,227.1,4643,6693,2048
22.csv,18.987661,227.1,6694,8744,2048
22.csv,18.987661,227.1,8745,10795,2048
22.csv,18.987661,227.1,10796,12846,2048
22.csv,18.987661,227.1,12847,14897,2048
22.csv,18.987661,227.1,14898,16948,2048
22.csv,18.987661,227.1,16949,18999,2048
23.csv,18.984186,227.2,958,3008,2048
23.csv,18.984186,227.2,3009,5059,2048
23.csv,18.984186,227.2,5060,7110,2048
23.csv,18.984186,227.2,7111,9161,2048
23.csv,18.984186,227.2,9162,11212,2048
23.csv,18.984186,227.2,11213,13263,2048
23.csv,18.984186,227.2,13264,15314,2048
23.csv,18.984186,227.2,15315,17365,2048
23.csv,18.984186,227.2,17366,19416,2048
24.csv,18.954111,227.3,716,2766,2048
24.csv,18.954111,227.3,2767,4817,2048
24.csv,18.954111,227.3,4818,6868,2048
24.csv,18.954111,227.3,6869,8919,2048
24.csv,18.954111,227.3,8920,10970,2048
24.csv,18.954111,227.3,10971,13021,2048
24.csv,18.954111,227.3,13022,15072,2048
24.csv,18.954111,227.3,15073,17123,2048
24.csv,18.954111,227.3,17124,19174,2048
25.csv,18.939445,227.4,1932,3982,2048
25.csv,18.939445,227.4,3983,6033,2048
25.csv,18.939445,227.4,6034,8084,2048
25.csv,18.939445,227.4,8085,10135,2048
25.csv,18.939445,227.4,10136,12186,2048
25.csv,18.939445,227.4,12187,14237,2048
25.csv,18.939445,227.4,14238,16288,2048
25.csv,18.939445,227.4,16289,18339,2048
26.csv,18.937063,227.5,205,2255,2048
26.csv,18.937063,227.5,2256,4306,2048
26.csv,18.937063,227.5,4307,6357,2048
26.csv,18.937063,227.5,6358,8408,2048
26.csv,18.937063,227.5,8409,12013,2048
26.csv,18.937063,227.5,12014,14064,2048
26.csv,18.937063,227.5,14065,16115,2048
26.csv,18.937063,227.5,16116,18166,2048
27.csv,18.914026,227.6,1539,3589,2048
27.csv,18.914026,227.6,3590,5640,2048
27.csv,18.914026,227.6,5641,7691,2048
27.csv,18.914026,227.6,7692,9742,2048
27.csv,18.914026,227.6,9743,11793,2048
27.csv,18.914026,227.6,11794,13844,2048
27.csv,18.914026,227.6,13845,15895,2048
27.csv,18.914026,227.6,15896,17946,2048
27.csv,18.914026,227.6,17947,19997,2048
28.csv,18.910023,227.7,167,2217,2048
28.csv,18.910023,227.7,2218,4268,2048
28.csv,18.910023,227.7,4269,6319,2048
28.csv,18.910023,227.7,6320,8370,2048
28.csv,18.910023,227.7,8371,10421,2048
28.csv,18.910023,227.7,10422,12885,2048
28.csv,18.910023,227.7,12886,14936,2048
28.csv,18.910023,227.7,14937,16987,2048
28.csv,18.910023,227.7,16988,19038,2048
29.csv,18.88789,227.8,2025,4075,2048
29.csv,18.88789,227.8,4076,6126,2048
29.csv,18.88789,227.8,6127,8177,2048
29.csv,18.88789,227.8,8178,10228,2048
29.csv,18.88789,227.8,10229,12279,2048
29.csv,18.88789,227.8,12280,14330,2048
29.csv,18.88789,227.8,14331,16381,2048
29.csv,18.88789,227.8,16382,18432,2048
3.csv,19.252771,225.2,984,3034,2048
3.csv,19.252771,225.2,3035,5085,2048
3.csv,19.252771,225.2,5086,7136,2048
3.csv,19.252771,225.2,7137,9187,2048
3.csv,19.252771,225.2,9188,11238,2048
3.csv,19.252771,225.2,11239,13289,2048
3.csv,19.252771,225.2,13290,15340,2048
3.csv,19.252771,225.2,15341,17391,2048
3.csv,19.252771,225.2,17392,19442,2048
30.csv,18.886835,227.9,1473,3523,2048
30.csv,18.886835,227.9,3524,5574,2048
